time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot
1763712000,84049.38,84709.89,81648,82309.66,85110.00873587019,90318.15833333385,91240.22066666649,88478.50724436657,103789.61927777767,96716.43790872674
1763726400,82309.67,85496,80600,82932.47,84384.16249058013,89858.69166666718,90852.18766666649,88021.16731183426,103648.04133333324,96410.12751075503
1763740800,82932.46,85572.82,82333,84209.3,84325.87499372009,89547.45708333385,90525.16433333316,87553.26715261098,103516.59105555546,96138.99801051602
1763755200,84209.3,85416.66,83464.96,85129.43,84593.72666248005,89252.21916666719,90220.76399999982,87097.94679725832,103391.93544444436,95894.34094361565
1763769600,85129.42,85620,84212.39,84440.47,84542.64110832004,88985.45875000051,89852.2206666665,86654.73013074977,103258.9493888888,95639.81047820197
1763784000,84440.48,84799.54,83832.91,84580.06,84555.11407221336,88738.29041666718,89483.09699999983,86232.34709350039,103121.78361111101,95394.03824535302
1763798400,84580.06,84586.62,83500,84098.94,84403.05604814224,88429.17041666717,89100.88233333317,85826.57227898047,102982.0338888888,95143.03606212296
1763812800,84098.94,84755.83,83620.16,84284.01,84363.37403209483,88069.75000000051,88778.36033333317,85442.13710897346,102839.67683333324,94901.72437185355
1763827200,84284.01,84899,84219.62,84609.76,84445.50268806322,87712.0062500005,88542.72133333316,85085.0233015118,102697.50883333325,94673.01405247903
1763841600,84609.77,85260,84237.7,84739.74,84543.58179204215,87369.46083333384,88293.54133333317,84755.51053632272,102556.73972222213,94452.2746290906
1763856000,84739.75,86349.84,84667.57,86308.54,85131.90119469477,87137.5450000005,88142.40199999984,84469.71284446097,102422.66794444436,94271.30274844414
1763870400,86308.54,86860,85420,85782.19,85348.66412979651,86884.1512500005,87984.73833333318,84215.1380708346,102282.26561111104,94082.65579847872
1763884800,85782.18,86465.24,85768.22,86331.28,85676.20275319768,86672.52875000049,87811.85366666652,83996.22090700925,102144.84888888881,93910.40300295697
1763899200,86331.28,87244.51,86271.1,87087.44,86146.61516879845,86553.18458333383,87617.76499999985,83820.41416700935,102017.2962777777,93758.78160289126
1763913600,87087.44,87689.47,86502.47,87325.01,86539.41344586563,86488.20333333383,87422.0783333332,83686.25713452838,101887.9070555555,93615.8089006048
1763928000,87325.01,88127.64,86701.54,86830,86636.27563057709,86291.3300000005,87217.71733333319,83582.77958361615,101753.60211111105,93465.01314725801
1763942400,86830,88059.44,85946.65,87460.02,86910.8570870514,86083.81750000048,87070.5673333332,83513.70954350597,101622.65783333326,93331.56885509672
1763956800,87460.03,87837.57,86450,87050.39,86957.36805803426,85864.24291666716,86910.12566666653,83468.10183672322,101486.88444444435,93191.98710276124
1763971200,87050.39,87050.39,85696.56,86264.72,86726.48537202284,85628.02291666715,86738.60899999987,83431.29986103944,101346.33394444436,93038.047833811
1763985600,86264.71,86741.5,85272,86616.44,86689.80358134856,85492.46291666715,86627.43366666653,83405.27758914902,101208.72983333326,92895.34543750409
1764000000,86616.44,88834.62,86616.43,88327.29,87235.63238756571,85551.04666666716,86608.85799999988,83411.82644181132,101079.30672222213,92793.83309444845
1764014400,88327.29,89228,88252.5,88300.01,87590.4249250438,85620.32916666716,86500.35966666654,83446.40192921733,100949.60527777766,92693.97035901625
1764028800,88300.01,88300.01,87457.53,87822.12,87667.65661669587,85703.69500000049,86346.41966666655,83499.53908503478,100819.39227777768,92585.70701770479
1764043200,87822.12,88519.99,87300,87384.81,87573.37441113057,85842.67083333382,86181.90733333323,83563.65001991589,100684.17466666657,92470.13152842245
1764057600,87384.81,87606.57,86666,87361.71,87502.81960742039,86053.17291666714,86029.49766666655,83636.88041810857,100540.15033333322,92356.61105001307
1764072000,87361.71,87792.2,86116,86988.94,87331.52640494693,86222.19250000048,85933.46633333321,83712.59563966426,100391.7834999999,92237.32947112389
1764086400,86988.93,88155.65,86182.49,86882.85,87181.96760329795,86333.59041666715,85932.18533333321,83788.91117177893,100243.43272222212,92118.34103843223
1764100800,86882.84,87889.38,86565.48,87369.96,87244.63173553196,86426.94583333383,85956.60966666654,83871.24632804468,100092.38027777767,92012.82145980041
1764115200,87369.97,88224,87069.97,87119.92,87203.06115702131,86538.58958333383,85999.89566666655,83953.98294534044,99937.72144444434,91904.09031624929
1764129600,87119.93,87970,86909.99,87935.05,87447.0574380142,86678.38083333382,86129.41766666654,84046.99493115088,99784.27949999989,91815.88942033263
1764144000,87935.05,87941.58,86670.36,87095.79,87329.96829200946,86803.24958333383,86288.95533333322,84140.01099716751,99627.2448888888,91710.99832210301
1764158400,87095.78,87693.21,86306.77,86978,87212.64552800631,86915.49916666716,86423.80633333321,84233.56590218071,99471.73555555547,91605.82058161184
1764172800,86977.99,90418.39,86956.61,89957.36,88127.55035200421,87138.31583333384,86615.40833333321,84367.70451046346,99332.92844444435,91569.18812424269
1764187200,89957.37,90656.08,89508.85,90484.02,88913.04023466948,87377.66083333384,86793.89466666654,84544.71345205241,99201.68605555544,91545.0732770373
1764201600,90484.01,91950,90089.91,91091.68,89639.25348977964,87576.95833333384,87015.60166666654,84766.85889135922,99074.92738888878,91534.9978708809
1764216000,91091.68,91554.49,90889.11,91408.34,90228.94899318642,87811.3812500005,87243.21099999988,85030.56321066697,98948.37166666657,91532.183251528
1764230400,91408.34,91940.18,91221.17,91371.88,90609.92599545761,88021.40625000051,87485.64233333319,85326.72218576445,98820.6724999999,91528.6209570496
1764244800,91371.87,91457.36,90438.43,90958.3,90726.05066363841,88182.69208333384,87708.11866666655,85643.26280634452,98689.09983333322,91515.94715800406
1764259200,90958.29,91843.59,90850.77,91528.21,90993.43710909228,88357.82541666717,87938.73366666654,85981.89338155996,98565.97883333324,91516.21966560396
1764273600,91528.22,91600,91114.52,91333.95,91106.94140606152,88545.4900000005,88158.54066666654,86334.69025764895,98446.17605555544,91512.16922859054
1764288000,91333.94,91417.99,90652.55,91208.85,91140.91093737436,88701.6912500005,88321.8843333332,86693.74957449228,98327.76138888877,91505.42880128854
1764302400,91208.85,91707.79,90867.43,90910.87,91064.23062491624,88862.54458333383,88492.84033333321,87048.33584031663,98201.83344444432,91492.21638348213
1764316800,90910.87,92030,90907.98,91437.64,91188.70041661082,89078.08291666716,88663.05233333321,87402.29708441425,98081.30722222211,91491.00357496031
1764331200,91437.64,93092,91380.94,92362.49,91579.96361107388,89317.50166666716,88838.8873333332,87764.64310360815,97974.93361111099,91510.36993996121
1764345600,92362.5,92376,90180.63,91157.44,91439.12240738259,89435.42458333384,88966.63499999985,88115.93452164947,97866.69716666653,91502.52705240651
1764360000,91157.44,91247.16,90705.57,90890.7,91256.31493825506,89543.3700000005,89101.99166666652,88451.191780963,97760.41611111097,91488.93089568638
1764374400,90890.71,91119.99,90546.36,90680.26,91064.29662550337,89662.45916666718,89209.33299999985,88766.04205081017,97648.90938888876,91470.9604313378
1764388800,90680.26,90931.56,90311.92,90567.67,90898.75441700224,89795.07833333383,89326.57566666653,89057.7795822477,97533.35911111097,91450.8873106414
1764403200,90567.66,90738.17,90376.37,90673.19,90823.5662780015,89933.05666666717,89473.52466666652,89328.52855083792,97427.55855555543,91433.6051481827
1764417600,90673.2,91110.36,90530.93,91063.5,90903.54418533434,90102.8300000005,89621.75999999985,89584.33913236951,97335.06933333319,91425.3805893342
1764432000,91063.5,91165.65,90155.47,90640.78,90815.95612355623,90259.41041666716,89698.87633333319,89819.76025601152,97246.76038888875,91407.94502068234
1764446400,90640.77,91051.87,90400.21,90802.44,90811.45074903748,90402.43041666718,89782.29066666652,90037.56053046427,97149.42461111097,91394.48935355605
1764460800,90802.44,91055.5,90471,90909.35,90844.08383269166,90560.32333333383,89885.19833333319,90240.19020739562,97047.65511111096,91383.70847903259
1764475200,90909.35,91037.72,90670.4,90968.16,90885.44255512777,90686.70291666716,90004.64333333318,90430.64180691431,96944.9820555554,91374.47406838743
1764489600,90968.16,91632,90927.16,91048.78,90939.88837008517,90851.41083333384,90127.54566666653,90610.46097227327,96837.3885555554,91367.23642242326
1764504000,91048.79,92000.01,91009,91435.31,91105.02891339011,91037.13208333384,90275.75799999987,90784.6775021996,96733.12416666652,91368.74916859163
1764518400,91435.31,91850,91159.42,91460.79,91223.61594226008,91099.77500000049,90428.35599999987,90953.09528267654,96631.07977777763,91370.79452040071
1764532800,91460.79,91626.75,90336.9,90360,90935.74396150671,91094.6075000005,90528.02399999984,91100.34997951078,96524.14638888874,91348.33241994736
1764547200,90360.01,90417,86161.61,86346.13,89405.87264100448,90896.8762500005,90502.23099999985,91175.52557143685,96391.47838888875,91237.17236617075
1764561600,86346.13,86578.06,85604,86550.3,88454.01509400299,90694.45791666716,90456.07266666651,91190.45172891414,96260.80561111098,91133.0196469225
1764576000,86550.3,86938.01,86131.01,86149.15,87685.72672933532,90476.84416666716,90424.51799999985,91147.89990130535,96127.53649999986,91022.26698810201
1764590400,86146.59,86674,83822.76,84677.87,86683.10781955688,90215.15958333382,90347.84699999985,91037.24477627366,95985.13216666652,90881.28038836642
1764604800,84677.87,85555,84030.95,85024.5,86130.23854637126,89944.17166666716,90183.41833333319,90874.27037198187,95844.71277777763,90751.12971306939
1764619200,85024.5,86860,85007.69,86286.01,86182.1623642475,89733.84083333383,90043.48466666651,90685.6061357258,95712.42338888875,90651.90483055673
1764633600,86286.01,87350,86184.39,86976.99,86447.10490949833,89557.51333333382,89906.32833333318,90487.68021571965,95584.22205555541,90570.24005654435
1764648000,86977,87288.48,86818.14,87012.65,86635.61993966556,89395.08750000047,89759.80533333316,90287.55515239394,95451.53938888875,90491.18249973225
1764662400,87012.64,87628.78,86296.21,87368.92,86880.05329311037,89225.55750000048,89626.37333333316,90096.9022115765,95319.1612222221,90421.79888862709
1764676800,87368.92,91200,87032.75,90850.01,88203.3721954069,89162.53750000049,89622.7636666665,89965.4933158736,95212.11972222208,90431.31469110204
1764691200,90850.01,92307.65,90201,91903.39,89436.7114636046,89193.61875000049,89635.2696666665,89899.2496062737,95110.5783333332,90464.02747574422
1764705600,91903.38,92000,90720.87,91277.88,90050.43430906974,89209.75125000048,89633.40066666651,89880.7616600001,95003.56277777764,90482.11308739435
1764720000,91277.88,93087.09,90990.23,92628.91,90909.9262060465,89290.94500000049,89680.73599999983,89918.98088108156,94918.5153333332,90529.81968545225
1764734400,92628.91,93958.58,92625,92999.99,91606.61413736433,89392.29166666715,89750.37333333316,90005.66608157467,94838.13622222209,90584.71235910887
1764748800,93000,93389.62,92666,93005.68,92072.96942490955,89489.47875000049,89802.64133333317,90127.94039249231,94756.0154444443,90638.51164001758
1764763200,93005.68,93700,91697,92373.3,92173.07961660637,89544.05375000049,89803.00166666649,90266.87271258337,94681.72427777766,90677.06249246163
1764777600,92373.3,93500,91786.99,93024.99,92457.04974440424,89643.39583333384,89865.25333333317,90422.36883434372,94603.5853333332,90729.23865929582
1764792000,93025,94150,92825.56,93429.95,92781.34982960283,89752.87541666716,89949.89499999983,90590.4864283107,94530.512611111,90789.25446686703
1764806400,93429.95,94080,92669.82,93543.04,93035.24655306854,89862.6125000005,90045.32099999982,90763.19924589783,94454.86955555543,90850.44970093666
1764820800,93543.03,93588.48,92775,93397.67,93156.05436871236,89963.84208333382,90139.65433333316,90934.21975480879,94393.24149999989,90907.0545964714
1764835200,93397.67,93621.31,92736.9,92948.31,93086.80624580824,90042.98916666716,90215.4916666665,91096.36783245974,94328.59455555545,90952.41582766092
1764849600,92948.32,93257,91801,92971.49,93048.3674972055,90106.99666666715,90279.09133333316,91248.67398455285,94271.78611111098,90997.2841426018
1764864000,92971.49,93174.55,90889,91975.44,92690.724998137,90128.44041666714,90323.57999999983,91379.06295414343,94224.19055555544,91019.02093943287
1764878400,91975.43,92718.53,91688.92,92078.06,92486.50333209134,90200.02625000048,90366.10066666648,91492.0541984463,94171.86188888877,91042.5551407788
1764892800,92078.06,92692.36,91959.92,92142.75,92371.91888806089,90441.55208333382,90407.21399999982,91591.11352363491,94116.37716666654,91067.00391542817
1764907200,92142.75,92497.51,91813.37,92258.65,92334.1625920406,90679.40000000049,90450.23033333315,91678.934333259,94062.2973333332,91093.48493952976
1764921600,92258.64,92258.65,90956.25,91351.43,92006.5850613604,90896.16166666715,90460.31866666648,91745.69850008906,94002.74633333323,91099.21705198465
1764936000,91351.44,91478.67,89874.7,90459.35,91490.84004090693,91137.05666666715,90427.78666666648,91783.74169301314,93929.02994444434,91084.99778416278
1764950400,90459.34,90498.59,88056,89629.26,90870.31336060462,91328.92166666716,90366.73566666649,91787.74473572224,93849.14755555545,91052.64805562583
1764964800,89629.27,89745.37,88901.6,89330.04,90356.88890706975,91455.75625000049,90332.40366666649,91760.27706489,93768.28577777767,91014.36787661193
1764979200,89330.04,89806.43,89030.67,89688.35,90134.04260471316,91568.72958333381,90443.81099999981,91712.34572797743,93690.79866666655,90984.90081268722
1764993600,89688.35,89764.19,89459.19,89597.13,89955.07173647544,91676.41625000047,90545.37199999981,91648.70560947542,93615.30783333321,90954.06146129417
1765008000,89597.14,89750.01,89217.59,89631.28,89847.14115765029,91770.68125000049,90661.44299999981,91573.88579066492,93539.7728333332,90924.66631770985
1765022400,89631.29,90289.97,89490.98,89758.77,89817.6841051002,91725.21291666715,90830.80633333317,91493.59290351965,93471.68555555545,90898.75751064964
1765036800,89758.77,89981.2,89077.6,89405.64,89680.3360700668,91621.14000000048,90976.84433333317,91406.92081404092,93405.11238888877,90865.57712152408
1765051200,89405.65,89615.34,88908.01,89236.79,89532.48738004453,91536.09458333382,91075.2036666665,91315.91976338057,93337.83877777765,90829.38185215688
1765065600,89236.8,89749.59,89176.52,89722.37,89595.78158669635,91414.98875000048,91166.71633333316,91230.0216396029,93270.09477777765,90804.78158877562
1765080000,89722.37,89799.96,89200,89379.72,89523.76105779757,91264.14416666715,91245.61866666649,91145.83826986841,93199.92655555542,90773.11355346949
1765094400,89379.73,89538.7,89050.01,89149.18,89398.90070519838,91103.45666666715,91304.96066666648,91060.62921484311,93137.3559444443,90737.02614117018
1765108800,89149.18,89707.54,87719.28,89554.52,89450.77380346559,90986.00750000047,91261.77766666647,90979.97191405331,93074.8924444443,90710.74822692195
1765123200,89554.52,91760,89115.85,91425.52,90109.02253564373,90919.36291666715,91245.84866666647,90928.32531463489,93008.39394444428,90726.63204410145
1765137600,91425.51,91510.4,88995.33,90395.31,90204.45169042915,90792.91958333382,91216.42966666647,90889.0358724095,92936.48411111094,90719.26933201031
1765152000,90395.32,91700,89860,91068.29,90492.39779361943,90689.80500000047,91164.40899999981,90869.57349293174,92872.45927777761,90727.02534685453
1765166400,91068.3,91868.76,91023.06,91565.46,90850.08519574629,90613.46291666715,91116.59133333316,90874.21624267135,92812.52872222206,90745.65722803555
1765180800,91565.46,92287.15,91486.46,91968.29,91222.82013049752,90572.62875000048,91082.01166666648,90904.69108628525,92757.59088888874,90772.82684519031
1765195200,91968.29,92122.08,89612,89961.37,90802.33675366502,90447.20708333381,91001.61399999981,90930.04606999698,92692.3126666665,90754.79447085276
1765209600,89961.36,90527.3,89679.79,90124.48,90576.38450244334,90370.08375000047,90904.93033333313,90950.34124651128,92626.3950555554,90740.7874826116
1765224000,90124.49,91374,90124.49,90634.34,90595.70300162889,90309.92875000049,90811.74333333314,90969.65076006911,92561.51394444429,90738.42198299801
1765238400,90634.35,90846.26,89795.84,90405.01,90532.13866775259,90237.52291666715,90707.14233333313,90981.2888340842,92498.97483333318,90731.01282782028
1765252800,90405.02,90528.67,89500,90496.8,90520.35911183506,90164.1125000005,90610.44666666648,90983.40771738127,92435.37599999984,90725.80809831315
1765267200,90496.8,90600,89912.48,90384.55,90475.08940789005,90123.82583333382,90524.98799999981,90974.5168445506,92369.5156666665,90718.2245850173
1765281600,90384.54,92876.92,90004.73,92707.51,91219.22960526003,90217.49916666716,90516.18866666648,90984.24484999615,92308.10088888873,90762.43092757247
1765296000,92707.5,94588.99,92693.5,93800.83,92079.76307017336,90391.31458333383,90577.03499999983,91023.53577042816,92246.96344444429,90829.95090695974
1765310400,93800.83,93857.47,92254.92,92678.8,92279.44204678223,90530.84625000048,90597.05966666648,91073.49849308866,92180.05144444428,90871.03644236064
1765324800,92678.81,92786.35,91976,92410.62,92323.16803118815,90644.27416666714,90605.98866666648,91129.3466673509,92104.39949999984,90905.24941030818
1765339200,92410.62,92782.92,92386.83,92782.91,92476.41535412543,90777.01500000048,90623.46399999983,91193.73163117268,92028.40761111096,90946.97520119023
1765353600,92782.91,93291.5,91763.69,92120.45,92357.76023608362,90880.73041666714,90649.09799999982,91255.76060384467,91950.31844444429,90973.05241894156
1765368000,92120.45,92226,91563.15,92063.69,92259.73682405574,90976.76875000047,90702.57599999983,91313.95833030029,91878.0056666665,90997.28880963175
1765382400,92063.69,93243.59,91684.39,92957.67,92492.38121603716,91124.77000000048,90813.52299999983,91379.35381053835,91806.5594444443,91040.85283608438
1765396800,92957.67,94476,91878,92015.37,92333.37747735811,91240.54416666715,90903.03399999983,91437.51896070734,91728.80522222207,91062.50877306028
1765411200,92015.38,92080.32,89389.63,89880.01,91515.58831823873,91247.11250000047,90909.4226666665,91459.76510265967,91636.71638888874,91036.23102254783
1765425600,89880,90480.14,89694.81,90272.75,91101.30887882582,91284.32208333381,90931.94333333317,91456.96306049443,91556.09844444432,91019.26477760232
1765440000,90272.76,90504.19,89971.11,90242.35,90814.98925255054,91329.87083333381,90952.31233333316,91435.24065320619,91472.37872222207,91002.00000476671
1765454400,90242.36,90653.33,89260.63,89872.51,90500.82950170035,91343.12041666714,90956.1036666665,91394.55325920973,91396.9149444443,90976.900226883
1765468800,89872.51,91538.26,89333,90839.81,90613.82300113357,91318.7158333338,91003.90933333317,91352.19624272088,91328.65616666654,90973.85377739671
1765483200,90839.81,93555,90797.76,92513.38,91247.00866742239,91406.96875000048,91113.12899999986,91333.04053962827,91270.06944444432,91008.06547123234
1765497600,92513.38,92754,91448.31,92283.4,91592.47244494826,91457.59833333381,91198.49666666651,91332.95842956356,91208.81055555544,91036.40623853829
1765512000,92283.4,92720,92078.91,92425.34,91870.09496329883,91493.42666666715,91300.01733333316,91352.92255971873,91149.43655555544,91067.27143323743
1765526400,92425.33,92650.01,92044.8,92418.19,92052.79330886589,91512.1725000005,91408.98433333317,91392.62142854543,91079.42188888878,91097.29184583215
1765540800,92418.19,92660.74,89780,89935.14,91346.90887257726,91511.07958333382,91421.6716666665,91418.30959404245,91011.43094444434,91071.4662492581
1765555200,89935.13,90666,89480,90198.22,90964.01258171817,91514.15208333381,91380.7616666665,91433.3917715017,90949.76933333323,91052.06077705236
1765569600,90198.23,90404.13,89898.61,90268.42,90732.1483878121,91498.90541666716,91376.53199999983,91438.91422155687,90886.51405555544,91034.64653756231
1765584000,90268.43,90469.71,90120,90345.54,90603.27892520807,91496.42750000047,91352.44033333316,91435.55265212318,90821.04366666655,91019.33305894981
1765598400,90345.55,90410.5,90268.91,90329.97,90512.17595013871,91489.47625000047,91311.25733333317,91421.88134260116,90748.01205555543,91004.01387986203
1765612800,90329.98,90634.55,90290,90330.36,90451.57063342581,91487.2183333338,91256.6596666665,91397.97334117605,90677.97794444431,90989.04379364288
1765627200,90330.36,90470.3,89932.99,90092.16,90331.76708895054,91378.24541666715,91261.01933333317,91363.22343736971,90615.25305555544,90969.11304267304
1765641600,90092.17,90268.13,89981,90178.16,90280.56472596702,91227.30083333382,91262.80866666649,91321.50388117477,90568.0087222221,90951.53630839141
1765656000,90178.17,90280.76,89766.39,90240.01,90267.04648397802,91125.68458333383,91249.66433333317,91276.5140912743,90515.49755555544,90935.72461264937
1765670400,90240,90472.4,90117.05,90258.98,90264.35765598534,91036.03291666716,91244.79666666649,91231.31840415024,90466.16199999988,90920.68584347938
1765684800,90258.99,90329.24,90050.74,90245.6,90258.10510399022,90930.31166666716,91236.42333333315,91185.0217995647,90427.79322222211,90905.68393584651
1765699200,90245.6,90280.01,88687.27,89360,89958.73673599349,90815.29291666714,91202.2716666665,91125.77989959008,90389.97411111099,90871.3354039388
1765713600,89360.01,89666,88882.66,89022.91,89646.79449066233,90688.59375000048,91079.45166666649,91050.60441691944,90346.7894999999,90830.25928385128
1765728000,89022.92,89398.71,88497.02,88644.88,89312.82299377488,90508.89416666715,90907.58666666648,90956.90868042212,90307.15944444435,90781.69529976569
1765742400,88644.88,88827.71,87577.36,88172.17,88932.60532918325,90348.76083333381,90757.36566666649,90841.39606237136,90271.48261111102,90723.70584865978
1765756800,88172.16,90052.64,88074.37,89282.6,89049.2702194555,90323.86875000049,90653.09833333315,90722.03573178085,90231.84638888879,90691.68127424511
1765771200,89282.6,89918.48,89272.88,89753.42,89283.98681297034,90302.2300000005,90552.11533333315,90606.237169941,90195.2883888888,90670.83102370633
1765785600,89753.43,89986.68,89572.05,89641.28,89403.08454198022,90277.18541666715,90469.47633333315,90493.80696325084,90161.64622222215,90647.95211206841
1765800000,89641.28,89876.42,86621.91,87033.22,88613.12969465349,90158.88166666718,90301.7939999998,90351.90700737441,90110.38633333324,90567.62473180023
1765814400,87033.21,87220,85146.64,86149.96,87792.07312976899,89963.47125000048,90074.87033333314,90174.97489186414,90055.59716666657,90469.45440442688
1765828800,86149.96,86472.7,85530.01,86432.08,87338.74208651266,89710.0837500005,89888.76066666648,89974.16518027287,90004.68516666658,90379.7349732174
1765843200,86432.08,86535.22,85386,85875.92,86851.13472434177,89443.10541666718,89755.29099999981,89747.92489822513,89949.41238888881,90279.6501960348
1765857600,85875.91,86615.38,85266,86021.51,86574.59314956117,89176.27916666718,89613.58299999981,89503.51649343786,89893.42083333326,90185.02485834513
1765872000,86021.51,87330,85930.97,87261.45,86803.54543304078,88961.41500000052,89514.21966666645,89261.5181566114,89846.94483333327,90120.05652815968
1765886400,87261.46,88175.98,86107.43,87977.43,87194.84028869386,88879.84375000052,89451.05033333314,89032.87124233748,89810.30022222215,90072.44260531169
1765900800,87977.44,88050.17,87061.23,87585.77,87325.15019246258,88770.99166666718,89342.58233333314,88814.31041708693,89774.55449999993,90017.18321408254
1765915200,87585.76,87931.48,87343.75,87863.42,87504.57346164172,88670.78333333386,89187.58366666645,88612.54537336563,89739.00994444436,89969.32180932515
1765929600,87863.43,87950,87150.01,87213.59,87407.57897442782,88540.28541666719,89018.5899999998,88421.39727769107,89692.99227777771,89908.08332467347
1765944000,87213.6,87398.54,86209.11,87045.59,87286.91598295188,88403.43625000054,88839.2649999998,88239.11273493656,89645.16905555548,89844.47236190294
1765958400,87045.59,87137.42,86238.91,86983.26,87185.69732196792,88263.97375000053,88658.10066666645,88064.6684960521,89597.49061111103,89780.88986497176
1765972800,86983.26,90365.85,86817.27,87233.44,87201.61154797861,88144.86041666719,88568.04399999979,87901.08345283572,89560.12266666659,89724.27986797238
1765987200,87233.44,87769.23,85314,86018.53,86807.25103198574,87971.54250000052,88428.7209999998,87730.788104244,89528.67599999992,89641.92987090632
1766001600,86018.53,86431.14,85644.09,86243.22,86619.24068799049,87805.00958333386,88294.54766666646,87557.35889650982,89495.4986666666,89566.40298488618
1766016000,86243.23,86863.75,85863.93,86618.34,86618.94045866032,87653.31625000054,88170.30766666644,87387.40665078774,89472.02988888882,89500.89047411093
1766030400,86618.35,86901.4,86384.61,86833.84,86690.57363910688,87511.15958333387,88053.76999999979,87225.67124888487,89451.59511111105,89441.62268579735
1766044800,86833.83,87453.63,86685.14,87300.74,86893.96242607126,87425.35708333387,87952.78266666645,87079.45852421179,89428.16688888882,89394.04751500186
1766059200,87300.5,89477.61,87109.76,88513.44,87433.7882840475,87404.12916666719,87900.15866666645,86964.88053809464,89403.74099999994,89374.47845911293
1766073600,88513.43,88533.61,84481.31,84483.79,86450.45552269834,87230.7504166672,87710.34633333312,86825.97341731697,89355.34199999995,89265.79649335486
1766088000,84483.8,85835.9,84450.01,85516.41,86139.10701513222,87120.09375000054,87552.89299999978,86679.81708858805,89313.98411111104,89182.47679350254
1766102400,85516.41,87568.99,85110.24,86891.39,86389.86801008815,87020.46000000053,87440.6399999998,86546.06746366783,89286.30005555549,89131.56375364693
1766116800,86891.39,88449.06,86647.51,87953.4,86911.04534005876,86945.4591666672,87364.23333333312,86438.15880800787,89264.57649999992,89105.38233689922
1766131200,87953.39,88385.06,87742.6,88198.7,87340.26356003917,86885.3516666672,87325.52333333311,86355.75701045812,89246.73472222216,89085.23384052368
1766145600,88198.7,89399.97,87514.59,87951.87,87544.13237335945,86923.62875000053,87289.82199999978,86292.85267641343,89235.62455555549,89060.04797740093
1766160000,87951.86,88882.55,86846.16,87845.92,87644.72824890629,86994.29375000054,87263.18999999978,86246.22419667439,89229.85433333326,89033.0673556809
1766174400,87845.92,88426.85,87614.79,88136.94,87808.7988326042,87065.32958333386,87262.01566666646,86218.4547550931,89210.86533333328,89013.15341444354
1766188800,88136.95,88339.27,87961.6,88214.98,87944.19255506946,87162.7904166672,87226.42833333313,86209.56291003167,89187.39122222216,88995.4162274559
1766203200,88214.98,88573.07,88123.07,88275.41,88054.59837004631,87256.7029166672,87177.1613333331,86219.99667387709,89164.92027777772,88979.416089068
1766217600,88275.41,88428,88107.35,88277.66,88128.95224669755,87299.04500000054,87131.7073333331,86243.60282455687,89144.60727777773,88963.82150931095
1766232000,88277.66,88343.73,87795.76,88178.71,88145.53816446503,87307.43166666721,87169.89033333311,86274.612758217,89135.21188888885,88946.37458688181
1766246400,88178.72,88418.73,88103.54,88232.92,88174.6654429767,87334.39625000053,87239.32233333311,86311.57456993978,89142.49877777773,88930.52004050666
1766260800,88232.92,88443.44,88154.06,88360.9,88236.74362865112,87355.12458333386,87303.6163333331,86355.4777451234,89152.07472222218,88917.86181738428
1766275200,88360.91,88433.64,87869.35,88070.64,88181.37575243408,87390.83500000053,87376.77366666644,86402.02933761806,89164.57083333329,88899.03466588687
1766289600,88070.64,88201.59,88050,88174.79,88179.18050162272,87437.88500000053,87448.54966666645,86452.19338225598,89187.48972222218,88882.94033997826
1766304000,88174.79,89081.77,88141.87,88601.57,88319.97700108182,87505.31458333386,87493.22033333313,86510.90660076328,89222.44477777772,88876.68766575652
1766318400,88601.57,88920.01,87600.04,88067.95,88235.96800072122,87540.08583333388,87496.23766666645,86570.40268049054,89250.97522222219,88858.7157176286
1766332800,88067.96,88600,87950,88484.01,88318.64866714747,87642.81416666722,87526.17899999979,86636.41924141259,89274.72361111107,88850.38892390352
1766347200,88484.01,88823.52,88091.96,88658.86,88432.05244476498,87743.46583333389,87552.69366666647,86710.8849339279,89294.33155555552,88846.13272559455
1766361600,88658.87,89627.24,87900,88774.12,88546.07496317665,87833.29000000055,87604.71133333312,86794.30202527887,89318.40738888887,88844.53244280357
1766376000,88774.13,89200,88712.11,89170.1,88754.08330878444,87930.63416666722,87675.52833333313,86890.36054989885,89343.90761111109,88851.76727740794
1766390400,89170.1,90118,89093.44,89945.43,89151.19887252296,88040.82958333388,87774.26733333313,87006.99902999417,89376.38811111108,88876.07089346554
1766404800,89945.43,90588.23,89196.42,89726.92,89343.1059150153,88091.39125000055,87857.38333333313,87137.97854619929,89406.62649999998,88894.97865138853
1766419200,89726.93,90127,87965.76,88052.43,88912.8806100102,88240.08458333388,87925.17999999979,87258.66936424885,89425.75244444444,88876.25534802435
1766433600,88052.42,88833.33,87911.79,88620.79,88815.51707334013,88369.43375000055,88004.43233333314,87376.90956829644,89447.31383333332,88870.57834029048
1766448000,88620.79,88940,87800,88170,88600.34471556009,88422.7091666672,88056.15433333312,87486.92688788612,89457.65527777777,88855.00993272847
1766462400,88170,88368.1,87051.52,87574.79,88258.49314370673,88406.93375000055,88080.85266666647,87580.09457483322,89467.61416666667,88826.56060089006
1766476800,87574.78,87890,87297.69,87856.65,88124.54542913781,88392.68166666721,88099.38299999981,87660.62903778261,89476.08844444444,88805.0070319814
1766491200,87856.66,87963.03,86601.9,87443.45,87897.51361942521,88371.49750000054,88063.71666666649,87723.70705190375,89478.06627777779,88774.75020904848
