time,open,high,low,close
1772920800,83.28,83.32,82.66,83.22
1772928000,83.22,83.49,82.7,82.98
1772935200,82.97,83.1,82.11,82.34
1772942400,82.34,82.79,81.74,82.5
1772949600,82.5,83.1,82.27,82.95
1772956800,82.95,83.39,82.51,83.17
1772964000,83.16,84.13,82.64,82.81
1772971200,82.81,83.01,81.18,82.08
1772978400,82.09,82.41,81.83,82.06
1772985600,82.06,82.17,81.36,81.69
1772992800,81.69,82.65,81.31,82.49
1773000000,82.48,82.96,81.71,82.25
1773007200,82.26,82.51,80.26,81.59
1773014400,81.6,83.29,81.54,82.1
1773021600,82.11,84.5,81.65,83.16
1773028800,83.16,84.61,83.09,84.27
1773036000,84.28,84.31,82.33,83.18
1773043200,83.18,84.6,82.94,84.05
1773050400,84.05,84.26,83.12,83.59
1773057600,83.58,85.75,83.41,85.16
1773064800,85.15,85.71,84.56,85.05
1773072000,85.05,85.63,84.26,85.09
1773079200,85.09,87.06,84.48,85.97
1773086400,85.97,86.36,85.28,86
1773093600,86.01,86.3,84.84,84.96
1773100800,84.95,85.97,84.83,85.74
1773108000,85.73,86.91,85.46,85.55
1773115200,85.56,86.99,85.41,86.4
1773122400,86.41,86.9,85.99,86.7
1773129600,86.71,87.48,86.58,87.24
1773136800,87.23,87.67,86.62,86.79
1773144000,86.8,87.3,85.75,86.08
1773151200,86.09,88.61,84.91,88.33
1773158400,88.34,88.8,87.63,87.94
1773165600,87.94,88,85.66,86.02
1773172800,86.01,86.44,85.25,85.71
1773180000,85.7,85.89,85.01,85.88
1773187200,85.88,86.28,85.59,86.09
1773194400,86.09,86.21,85.48,85.63
1773201600,85.63,86.88,85.49,85.72
1773208800,85.72,86.17,85.14,85.45
1773216000,85.44,85.61,84.72,84.88
1773223200,84.88,85.53,84.39,84.55
1773230400,84.54,87.4,84.36,85.98
1773237600,85.97,87.2,84.57,85.4
1773244800,85.41,87.84,85.3,87.27
1773252000,87.26,88.09,87.02,87.29
1773259200,87.28,87.61,87.01,87.52
1773266400,87.53,87.94,86.46,86.58
1773273600,86.58,86.78,85.95,86.05
1773280800,86.05,86.16,84.72,85.01
1773288000,85.02,85.42,84.89,85.13
1773295200,85.13,85.9,84.97,85.82
1773302400,85.82,86.7,85.39,86.18
1773309600,86.19,87.13,86.04,86.79
1773316800,86.8,87.69,86.34,86.74
1773324000,86.75,87.66,85.12,86.58
1773331200,86.57,87.09,85.8,86.59
1773338400,86.6,86.94,85.68,86.8
1773345600,86.79,86.88,86.71,86.75
